system,case_id,method,mechanism,auc
TT,TT/ts-travel-service_mem/4,qarca_original_train,burst,0.8973333333333333
TT,TT/ts-travel-service_mem/4,qarca_quality_only,burst,0.46579866332497905
TT,TT/ts-travel-service_mem/4,qarca_structural_only,burst,0.5
TT,TT/ts-travel-service_mem/5,baro,burst,0.28211221950352383
TT,TT/ts-travel-service_mem/5,median_shift,burst,0.05691261959855157
TT,TT/ts-travel-service_mem/5,nsigma,burst,0.8166666666666667
TT,TT/ts-travel-service_mem/5,qarca,burst,0.9056666666666666
TT,TT/ts-travel-service_mem/5,qarca_no_incident_train,burst,0.9083333333333333
TT,TT/ts-travel-service_mem/5,qarca_no_quality,burst,0.9383333333333334
TT,TT/ts-travel-service_mem/5,qarca_no_quality_original,burst,0.8873333333333333
TT,TT/ts-travel-service_mem/5,qarca_original_train,burst,0.8915238095238095
TT,TT/ts-travel-service_mem/5,qarca_quality_only,burst,0.30092711700064645
TT,TT/ts-travel-service_mem/5,qarca_structural_only,burst,1.0
OB,OB/adservice_cpu/1,baro,stream,0.9182051282051282
OB,OB/adservice_cpu/1,median_shift,stream,0.927982905982906
OB,OB/adservice_cpu/1,nsigma,stream,0.5748717948717949
OB,OB/adservice_cpu/1,qarca,stream,0.9482051282051283
OB,OB/adservice_cpu/1,qarca_no_incident_train,stream,0.9406666666666667
OB,OB/adservice_cpu/1,qarca_no_quality,stream,0.9282222222222223
OB,OB/adservice_cpu/1,qarca_no_quality_original,stream,0.928540404040404
OB,OB/adservice_cpu/1,qarca_original_train,stream,0.7795716505716506
OB,OB/adservice_cpu/1,qarca_quality_only,stream,0.19339416139416138
OB,OB/adservice_cpu/1,qarca_structural_only,stream,0.1
OB,OB/adservice_cpu/2,baro,stream,0.7378888888888888
OB,OB/adservice_cpu/2,median_shift,stream,0.8403566433566434
OB,OB/adservice_cpu/2,nsigma,stream,0.832857142857143
OB,OB/adservice_cpu/2,qarca,stream,0.9556666666666667
OB,OB/adservice_cpu/2,qarca_no_incident_train,stream,0.9518571428571428
OB,OB/adservice_cpu/2,qarca_no_quality,stream,0.9362222222222222
OB,OB/adservice_cpu/2,qarca_no_quality_original,stream,0.9357070707070707
OB,OB/adservice_cpu/2,qarca_original_train,stream,0.6524863747363747
OB,OB/adservice_cpu/2,qarca_quality_only,stream,0.22241594516594515
OB,OB/adservice_cpu/2,qarca_structural_only,stream,0.1
OB,OB/adservice_cpu/3,baro,stream,0.7789999999999999
OB,OB/adservice_cpu/3,median_shift,stream,0.8120238095238095
OB,OB/adservice_cpu/3,nsigma,stream,0.7613181818181818
OB,OB/adservice_cpu/3,qarca,stream,0.8754365079365078
OB,OB/adservice_cpu/3,qarca_no_incident_train,stream,0.9096666666666666
OB,OB/adservice_cpu/3,qarca_no_quality,stream,0.8891071428571428
OB,OB/adservice_cpu/3,qarca_no_quality_original,stream,0.8850238095238095
OB,OB/adservice_cpu/3,qarca_original_train,stream,0.6577048507048506
OB,OB/adservice_cpu/3,qarca_quality_only,stream,0.30708008658008656
OB,OB/adservice_cpu/3,qarca_structural_only,stream,0.1
OB,OB/adservice_cpu/4,baro,stream,0.5613333333333334
OB,OB/adservice_cpu/4,median_shift,stream,0.9425
OB,OB/adservice_cpu/4,nsigma,stream,0.933
OB,OB/adservice_cpu/4,qarca,stream,0.9866666666666667
OB,OB/adservice_cpu/4,qarca_no_incident_train,stream,0.985
OB,OB/adservice_cpu/4,qarca_no_quality,stream,0.9422222222222222
OB,OB/adservice_cpu/4,qarca_no_quality_original,stream,0.9405
OB,OB/adservice_cpu/4,qarca_original_train,stream,0.6841082251082251
OB,OB/adservice_cpu/4,qarca_quality_only,stream,0.2267352092352092
OB,OB/adservice_cpu/4,qarca_structural_only,stream,0.1
OB,OB/adservice_cpu/5,baro,stream,0.7966320346320346
OB,OB/adservice_cpu/5,median_shift,stream,0.540297619047619
OB,OB/adservice_cpu/5,nsigma,stream,0.9053571428571427
OB,OB/adservice_cpu/5,qarca,stream,0.9300000000000002
OB,OB/adservice_cpu/5,qarca_no_incident_train,stream,0.9450000000000001
OB,OB/adservice_cpu/5,qarca_no_quality,stream,0.9226666666666666
OB,OB/adservice_cpu/5,qarca_no_quality_original,stream,0.9102222222222222
OB,OB/adservice_cpu/5,qarca_original_train,stream,0.5275068265068266
OB,OB/adservice_cpu/5,qarca_quality_only,stream,0.24933116883116885
OB,OB/adservice_cpu/5,qarca_structural_only,stream,0.1
OB,OB/adservice_delay/1,baro,stream,0.9358333333333333
OB,OB/adservice_delay/1,median_shift,stream,0.902
OB,OB/adservice_delay/1,nsigma,stream,0.9279999999999999
OB,OB/adservice_delay/1,qarca,stream,0.9100000000000001
OB,OB/adservice_delay/1,qarca_no_incident_train,stream,0.9183333333333333
OB,OB/adservice_delay/1,qarca_no_quality,stream,0.9001666666666666
OB,OB/adservice_delay/1,qarca_no_quality_original,stream,0.9105555555555556
OB,OB/adservice_delay/1,qarca_original_train,stream,0.6273163503163502
OB,OB/adservice_delay/1,qarca_quality_only,stream,0.20122222222222225
OB,OB/adservice_delay/1,qarca_structural_only,stream,0.1
OB,OB/adservice_delay/2,baro,stream,0.9025238095238095
OB,OB/adservice_delay/2,median_shift,stream,0.9098333333333333
OB,OB/adservice_delay/2,nsigma,stream,0.9019494949494951
OB,OB/adservice_delay/2,qarca,stream,0.8835238095238096
OB,OB/adservice_delay/2,qarca_no_incident_train,stream,0.891547619047619
OB,OB/adservice_delay/2,qarca_no_quality,stream,0.813047619047619
OB,OB/adservice_delay/2,qarca_no_quality_original,stream,0.8383333333333334
OB,OB/adservice_delay/2,qarca_original_train,stream,0.5685959595959595
OB,OB/adservice_delay/2,qarca_quality_only,stream,0.27207539682539683
OB,OB/adservice_delay/2,qarca_structural_only,stream,0.1
OB,OB/adservice_delay/3,baro,stream,0.9108400488400488
OB,OB/adservice_delay/3,median_shift,stream,0.8748717948717948
OB,OB/adservice_delay/3,nsigma,stream,0.9168717948717948
OB,OB/adservice_delay/3,qarca,stream,0.9005384615384615
OB,OB/adservice_delay/3,qarca_no_incident_train,stream,0.8818181818181818
OB,OB/adservice_delay/3,qarca_no_quality,stream,0.8853333333333333
OB,OB/adservice_delay/3,qarca_no_quality_original,stream,0.8853333333333333
OB,OB/adservice_delay/3,qarca_original_train,stream,0.8098638583638583
OB,OB/adservice_delay/3,qarca_quality_only,stream,0.20913766788766788
OB,OB/adservice_delay/3,qarca_structural_only,stream,0.1
OB,OB/adservice_delay/4,baro,stream,0.9317289377289377
OB,OB/adservice_delay/4,median_shift,stream,0.8982051282051282
OB,OB/adservice_delay/4,nsigma,stream,0.9355384615384615
OB,OB/adservice_delay/4,qarca,stream,0.9134848484848485
OB,OB/adservice_delay/4,qarca_no_incident_train,stream,0.8996753246753246
OB,OB/adservice_delay/4,qarca_no_quality,stream,0.8994444444444445
OB,OB/adservice_delay/4,qarca_no_quality_original,stream,0.8992222222222221
OB,OB/adservice_delay/4,qarca_original_train,stream,0.7533809523809523
OB,OB/adservice_delay/4,qarca_quality_only,stream,0.22351862026862027
OB,OB/adservice_delay/4,qarca_structural_only,stream,0.1
OB,OB/adservice_delay/5,baro,stream,0.9148717948717949
OB,OB/adservice_delay/5,median_shift,stream,0.8548717948717948
OB,OB/adservice_delay/5,nsigma,stream,0.9115384615384615
OB,OB/adservice_delay/5,qarca,stream,0.8599999999999999
OB,OB/adservice_delay/5,qarca_no_incident_train,stream,0.8693333333333333
OB,OB/adservice_delay/5,qarca_no_quality,stream,0.8520000000000001
OB,OB/adservice_delay/5,qarca_no_quality_original,stream,0.8518181818181818
OB,OB/adservice_delay/5,qarca_original_train,stream,0.6529778554778555
OB,OB/adservice_delay/5,qarca_quality_only,stream,0.22524481074481073
OB,OB/adservice_delay/5,qarca_structural_only,stream,0.1
OB,OB/adservice_disk/1,baro,stream,0.8
OB,OB/adservice_disk/1,median_shift,stream,0.8603333333333333
OB,OB/adservice_disk/1,nsigma,stream,0.8240000000000001
OB,OB/adservice_disk/1,qarca,stream,0.94
OB,OB/adservice_disk/1,qarca_no_incident_train,stream,0.9566666666666667
OB,OB/adservice_disk/1,qarca_no_quality,stream,0.9265
OB,OB/adservice_disk/1,qarca_no_quality_original,stream,0.9208585858585858
OB,OB/adservice_disk/1,qarca_original_train,stream,0.6436981351981351
OB,OB/adservice_disk/1,qarca_quality_only,stream,0.6714285714285713
OB,OB/adservice_disk/1,qarca_structural_only,stream,1.0
OB,OB/adservice_disk/2,baro,stream,0.5900000000000001
OB,OB/adservice_disk/2,median_shift,stream,0.95
OB,OB/adservice_disk/2,nsigma,stream,0.5008333333333332
OB,OB/adservice_disk/2,qarca,stream,0.95
OB,OB/adservice_disk/2,qarca_no_incident_train,stream,0.94
OB,OB/adservice_disk/2,qarca_no_quality,stream,1.0
OB,OB/adservice_disk/2,qarca_no_quality_original,stream,0.8216666666666667
OB,OB/adservice_disk/2,qarca_original_train,stream,0.692969696969697
OB,OB/adservice_disk/2,qarca_quality_only,stream,0.6113809523809524
OB,OB/adservice_disk/2,qarca_structural_only,stream,1.0
OB,OB/adservice_disk/3,baro,stream,0.875
OB,OB/adservice_disk/3,median_shift,stream,0.43833333333333335
OB,OB/adservice_disk/3,nsigma,stream,0.8833333333333334
OB,OB/adservice_disk/3,qarca,stream,0.8800000000000001
OB,OB/adservice_disk/3,qarca_no_incident_train,stream,0.8516666666666667
OB,OB/adservice_disk/3,qarca_no_quality,stream,0.8966666666666667
OB,OB/adservice_disk/3,qarca_no_quality_original,stream,0.8966666666666667
OB,OB/adservice_disk/3,qarca_original_train,stream,0.6324213564213563
OB,OB/adservice_disk/3,qarca_quality_only,stream,0.5492777777777778
OB,OB/adservice_disk/3,qarca_structural_only,stream,1.0
OB,OB/adservice_disk/4,baro,stream,0.85
OB,OB/adservice_disk/4,median_shift,stream,0.99
OB,OB/adservice_disk/4,nsigma,stream,0.6100000000000001
OB,OB/adservice_disk/4,qarca,stream,0.99
OB,OB/adservice_disk/4,qarca_no_incident_train,stream,0.9766666666666667
OB,OB/adservice_disk/4,qarca_no_quality,stream,1.0
OB,OB/adservice_disk/4,qarca_no_quality_original,stream,0.9116666666666666
OB,OB/adservice_disk/4,qarca_original_train,stream,0.7084960317460318
OB,OB/adservice_disk/4,qarca_quality_only,stream,0.5887222222222221
OB,OB/adservice_disk/4,qarca_structural_only,stream,1.0
OB,OB/adservice_disk/5,baro,stream,0.855
OB,OB/adservice_disk/5,median_shift,stream,0.9666666666666667
OB,OB/adservice_disk/5,nsigma,stream,0.8966666666666667
OB,OB/adservice_disk/5,qarca,stream,0.97
OB,OB/adservice_disk/5,qarca_no_incident_train,stream,0.98
OB,OB/adservice_disk/5,qarca_no_quality,stream,0.99
OB,OB/adservice_disk/5,qarca_no_quality_original,stream,0.91
OB,OB/adservice_disk/5,qarca_original_train,stream,0.6529603174603175
OB,OB/adservice_disk/5,qarca_quality_only,stream,0.5411666666666667
OB,OB/adservice_disk/5,qarca_structural_only,stream,1.0
OB,OB/adservice_loss/1,baro,stream,0.7750062160062159
OB,OB/adservice_loss/1,median_shift,stream,0.8342132867132868
OB,OB/adservice_loss/1,nsigma,stream,0.8227991452991452
OB,OB/adservice_loss/1,qarca,stream,0.8748717948717948
OB,OB/adservice_loss/1,qarca_no_incident_train,stream,0.8248268398268398
OB,OB/adservice_loss/1,qarca_no_quality,stream,0.8175555555555556
OB,OB/adservice_loss/1,qarca_no_quality_original,stream,0.8294126984126984
OB,OB/adservice_loss/1,qarca_original_train,stream,0.6978243978243979
OB,OB/adservice_loss/1,qarca_quality_only,stream,0.2264935897435897
OB,OB/adservice_loss/1,qarca_structural_only,stream,0.1
OB,OB/adservice_loss/2,baro,stream,0.3231666666666667
OB,OB/adservice_loss/2,median_shift,stream,0.905
OB,OB/adservice_loss/2,nsigma,stream,0.3973333333333333
OB,OB/adservice_loss/2,qarca,stream,0.9216666666666666
OB,OB/adservice_loss/2,qarca_no_incident_train,stream,0.9566666666666667
OB,OB/adservice_loss/2,qarca_no_quality,stream,0.935
OB,OB/adservice_loss/2,qarca_no_quality_original,stream,0.8933333333333333
OB,OB/adservice_loss/2,qarca_original_train,stream,0.5676839826839827
OB,OB/adservice_loss/2,qarca_quality_only,stream,0.18538095238095237
OB,OB/adservice_loss/2,qarca_structural_only,stream,0.1
OB,OB/adservice_loss/3,baro,stream,0.8837606837606837
OB,OB/adservice_loss/3,median_shift,stream,0.9082051282051282
OB,OB/adservice_loss/3,nsigma,stream,0.8965384615384615
OB,OB/adservice_loss/3,qarca,stream,0.9383333333333334
OB,OB/adservice_loss/3,qarca_no_incident_train,stream,0.9648571428571429
OB,OB/adservice_loss/3,qarca_no_quality,stream,0.9008888888888889
OB,OB/adservice_loss/3,qarca_no_quality_original,stream,0.9236363636363636
OB,OB/adservice_loss/3,qarca_original_train,stream,0.7186535409035408
OB,OB/adservice_loss/3,qarca_quality_only,stream,0.20592735042735044
OB,OB/adservice_loss/3,qarca_structural_only,stream,0.1
OB,OB/adservice_loss/4,baro,stream,0.8183333333333334
OB,OB/adservice_loss/4,median_shift,stream,0.8645079365079364
OB,OB/adservice_loss/4,nsigma,stream,0.99
OB,OB/adservice_loss/4,qarca,stream,0.7466666666666666
OB,OB/adservice_loss/4,qarca_no_incident_train,stream,0.9306666666666666
OB,OB/adservice_loss/4,qarca_no_quality,stream,0.5256666666666666
OB,OB/adservice_loss/4,qarca_no_quality_original,stream,0.9211904761904761
OB,OB/adservice_loss/4,qarca_original_train,stream,0.6652124542124542
OB,OB/adservice_loss/4,qarca_quality_only,stream,0.19760317460317461
OB,OB/adservice_loss/4,qarca_structural_only,stream,0.1
OB,OB/adservice_loss/5,baro,stream,0.5323571428571428
OB,OB/adservice_loss/5,median_shift,stream,0.3375714285714285
OB,OB/adservice_loss/5,nsigma,stream,0.3943333333333333
OB,OB/adservice_loss/5,qarca,stream,0.6666666666666667
OB,OB/adservice_loss/5,qarca_no_incident_train,stream,0.6635555555555557
OB,OB/adservice_loss/5,qarca_no_quality,stream,0.6399999999999999
OB,OB/adservice_loss/5,qarca_no_quality_original,stream,0.7035793650793651
OB,OB/adservice_loss/5,qarca_original_train,stream,0.4983236763236763
OB,OB/adservice_loss/5,qarca_quality_only,stream,0.21238095238095236
OB,OB/adservice_loss/5,qarca_structural_only,stream,0.1
OB,OB/adservice_mem/1,baro,stream,0.9274725274725275
OB,OB/adservice_mem/1,median_shift,stream,0.5668376068376069
OB,OB/adservice_mem/1,nsigma,stream,0.9296153846153847
OB,OB/adservice_mem/1,qarca,stream,0.887948717948718
OB,OB/adservice_mem/1,qarca_no_incident_train,stream,0.8887878787878787
OB,OB/adservice_mem/1,qarca_no_quality,stream,0.8885000000000001
OB,OB/adservice_mem/1,qarca_no_quality_original,stream,0.907
OB,OB/adservice_mem/1,qarca_original_train,stream,0.6946776556776557
OB,OB/adservice_mem/1,qarca_quality_only,stream,0.20283832833832832
OB,OB/adservice_mem/1,qarca_structural_only,stream,0.1
OB,OB/adservice_mem/2,baro,stream,0.9683333333333333
OB,OB/adservice_mem/2,median_shift,stream,0.982
OB,OB/adservice_mem/2,nsigma,stream,0.97
OB,OB/adservice_mem/2,qarca,stream,0.985
OB,OB/adservice_mem/2,qarca_no_incident_train,stream,0.984
OB,OB/adservice_mem/2,qarca_no_quality,stream,0.9825
OB,OB/adservice_mem/2,qarca_no_quality_original,stream,0.9722222222222222
OB,OB/adservice_mem/2,qarca_original_train,stream,0.7261839826839827
OB,OB/adservice_mem/2,qarca_quality_only,stream,0.26356349206349206
OB,OB/adservice_mem/2,qarca_structural_only,stream,0.1
OB,OB/adservice_mem/3,baro,stream,0.9466666666666667
OB,OB/adservice_mem/3,median_shift,stream,0.9733333333333334
OB,OB/adservice_mem/3,nsigma,stream,0.8912222222222221
OB,OB/adservice_mem/3,qarca,stream,1.0
OB,OB/adservice_mem/3,qarca_no_incident_train,stream,1.0
OB,OB/adservice_mem/3,qarca_no_quality,stream,0.98
OB,OB/adservice_mem/3,qarca_no_quality_original,stream,0.98
OB,OB/adservice_mem/3,qarca_original_train,stream,0.6125252525252525
OB,OB/adservice_mem/3,qarca_quality_only,stream,0.2312569375069375
OB,OB/adservice_mem/3,qarca_structural_only,stream,0.1
OB,OB/adservice_mem/4,baro,stream,0.9657142857142857
OB,OB/adservice_mem/4,median_shift,stream,0.972
OB,OB/adservice_mem/4,nsigma,stream,0.9273333333333333
OB,OB/adservice_mem/4,qarca,stream,0.9825
OB,OB/adservice_mem/4,qarca_no_incident_train,stream,0.9822222222222222
OB,OB/adservice_mem/4,qarca_no_quality,stream,0.982
OB,OB/adservice_mem/4,qarca_no_quality_original,stream,0.9818181818181818
OB,OB/adservice_mem/4,qarca_original_train,stream,0.7019749694749695
OB,OB/adservice_mem/4,qarca_quality_only,stream,0.24947077922077926
OB,OB/adservice_mem/4,qarca_structural_only,stream,0.1
OB,OB/adservice_mem/5,baro,stream,0.9160622710622711
OB,OB/adservice_mem/5,median_shift,stream,0.5798717948717949
OB,OB/adservice_mem/5,nsigma,stream,0.9127606837606838
OB,OB/adservice_mem/5,qarca,stream,0.9516666666666667
OB,OB/adservice_mem/5,qarca_no_incident_train,stream,0.9418181818181819
OB,OB/adservice_mem/5,qarca_no_quality,stream,0.9455555555555555
OB,OB/adservice_mem/5,qarca_no_quality_original,stream,0.9151515151515153
OB,OB/adservice_mem/5,qarca_original_train,stream,0.6403989898989899
OB,OB/adservice_mem/5,qarca_quality_only,stream,0.28844322344322343
OB,OB/adservice_mem/5,qarca_structural_only,stream,0.1
OB,OB/cartservice_cpu/1,baro,stream,0.9283956043956043
OB,OB/cartservice_cpu/1,median_shift,stream,0.9315384615384615
OB,OB/cartservice_cpu/1,nsigma,stream,0.6093162393162392
OB,OB/cartservice_cpu/1,qarca,stream,0.9456666666666667
OB,OB/cartservice_cpu/1,qarca_no_incident_train,stream,0.9291666666666667
OB,OB/cartservice_cpu/1,qarca_no_quality,stream,0.9327142857142856
OB,OB/cartservice_cpu/1,qarca_no_quality_original,stream,0.9285238095238095
OB,OB/cartservice_cpu/1,qarca_original_train,stream,0.653476911976912
OB,OB/cartservice_cpu/1,qarca_quality_only,stream,0.1660489232989233
OB,OB/cartservice_cpu/1,qarca_structural_only,stream,0.1
OB,OB/cartservice_cpu/2,baro,stream,0.8957606837606837
OB,OB/cartservice_cpu/2,median_shift,stream,0.8933162393162393
OB,OB/cartservice_cpu/2,nsigma,stream,0.8936192696192695
OB,OB/cartservice_cpu/2,qarca,stream,0.8834848484848484
OB,OB/cartservice_cpu/2,qarca_no_incident_train,stream,0.8981666666666666
OB,OB/cartservice_cpu/2,qarca_no_quality,stream,0.9013888888888888
OB,OB/cartservice_cpu/2,qarca_no_quality_original,stream,0.8917070707070707
OB,OB/cartservice_cpu/2,qarca_original_train,stream,0.7455681818181819
OB,OB/cartservice_cpu/2,qarca_quality_only,stream,0.22659473859473855
OB,OB/cartservice_cpu/2,qarca_structural_only,stream,0.1
OB,OB/cartservice_cpu/3,baro,stream,0.8972222222222223
OB,OB/cartservice_cpu/3,median_shift,stream,0.8958658008658009
OB,OB/cartservice_cpu/3,nsigma,stream,0.8956349206349206
OB,OB/cartservice_cpu/3,qarca,stream,0.9116666666666666
OB,OB/cartservice_cpu/3,qarca_no_incident_train,stream,0.8972142857142857
OB,OB/cartservice_cpu/3,qarca_no_quality,stream,0.9032222222222224
OB,OB/cartservice_cpu/3,qarca_no_quality_original,stream,0.8927626262626263
OB,OB/cartservice_cpu/3,qarca_original_train,stream,0.7385808080808081
OB,OB/cartservice_cpu/3,qarca_quality_only,stream,0.21577380952380948
OB,OB/cartservice_cpu/3,qarca_structural_only,stream,0.1
OB,OB/cartservice_cpu/4,baro,stream,0.8585384615384615
OB,OB/cartservice_cpu/4,median_shift,stream,0.8939987789987789
OB,OB/cartservice_cpu/4,nsigma,stream,0.9072051282051281
OB,OB/cartservice_cpu/4,qarca,stream,0.8950622710622711
OB,OB/cartservice_cpu/4,qarca_no_incident_train,stream,0.8981666666666666
OB,OB/cartservice_cpu/4,qarca_no_quality,stream,0.8960238095238096
OB,OB/cartservice_cpu/4,qarca_no_quality_original,stream,0.8734126984126984
OB,OB/cartservice_cpu/4,qarca_original_train,stream,0.5526981351981352
OB,OB/cartservice_cpu/4,qarca_quality_only,stream,0.26580505605505605
OB,OB/cartservice_cpu/4,qarca_structural_only,stream,0.1
OB,OB/cartservice_cpu/5,baro,stream,0.8794444444444445
OB,OB/cartservice_cpu/5,median_shift,stream,0.547969696969697
OB,OB/cartservice_cpu/5,nsigma,stream,0.8503823953823954
OB,OB/cartservice_cpu/5,qarca,stream,0.8557142857142858
OB,OB/cartservice_cpu/5,qarca_no_incident_train,stream,0.8572077922077921
